"Order_No.","X.Time.from.Pickup.to.Arrival"
"Order_No_11049",966.5863143685
"Order_No_23784",1411.00908308238
"Order_No_6194",2726.14118765394
"Order_No_511",803.725476246018
"Order_No_8202",1403.5436621252
"Order_No_5121",1005.4933540809
"Order_No_2790",1562.68128722741
"Order_No_9503",2038.82277659885
"Order_No_24498",1163.13047200764
"Order_No_6737",2162.33738911334
"Order_No_8932",1411.33667435296
"Order_No_6516",962.238691523685
"Order_No_22060",944.041044687543
"Order_No_19880",1512.02114475131
"Order_No_11254",2254.56455158578
"Order_No_22807",1660.45440324625
"Order_No_22976",1035.07377229479
"Order_No_10153",1094.74119706219
"Order_No_540",1518.6911941309
"Order_No_21149",1401.64415793688
"Order_No_4184",1093.07192912819
"Order_No_18295",1374.36716259872
"Order_No_27780",775.486953558919
"Order_No_4944",1459.24818028779
"Order_No_23754",1237.29990663086
"Order_No_4101",1424.50232358992
"Order_No_14097",1805.93329800975
"Order_No_25589",1404.29835574834
"Order_No_746",1008.11838464983
"Order_No_28192",2277.16466683499
"Order_No_10608",1333.24787123487
"Order_No_18799",1083.11672288128
"Order_No_5945",1306.44877248743
"Order_No_11567",3551.51545331857
"Order_No_16234",1513.1686589005
"Order_No_24914",1234.14436551996
"Order_No_3897",1877.066270054
"Order_No_11377",1574.03943667333
"Order_No_11017",2096.70786554959
"Order_No_27175",1188.15945843055
"Order_No_3365",1003.06270065069
"Order_No_9830",1201.56310013771
"Order_No_5600",1770.5456828769
"Order_No_10415",1660.9555775731
"Order_No_14921",1810.79370438763
"Order_No_3538",1082.65198320123
"Order_No_270",1179.714500875
"Order_No_24445",932.627203517216
"Order_No_19967",1580.36236624037
"Order_No_12177",900.300997763301
"Order_No_5574",1796.3000287737
"Order_No_23761",1331.77040343541
"Order_No_20802",2052.86271420379
"Order_No_13906",1048.96452799789
"Order_No_5812",1941.12109998022
"Order_No_25697",2801.99028070687
"Order_No_3075",1619.21517187601
"Order_No_12409",1143.61331640123
"Order_No_1837",1271.81735864717
"Order_No_11158",1488.54365096606
"Order_No_25178",1194.60218047332
"Order_No_4282",933.814031858211
"Order_No_10812",1268.41725111048
"Order_No_21061",1151.66407749177
"Order_No_2064",1235.12862489931
"Order_No_18920",1042.68767084768
"Order_No_15104",2103.66296140207
"Order_No_26131",1818.42227556868
"Order_No_8001",1832.91308174256
"Order_No_11748",1157.31733982718
"Order_No_25835",1037.38833348374
"Order_No_9426",1060.34196602786
"Order_No_26093",2121.31422236332
"Order_No_8531",1008.1432889454
"Order_No_6197",2042.41308702361
"Order_No_7128",2014.99909450446
"Order_No_26742",1167.8038819747
"Order_No_14794",1635.15936208272
"Order_No_24488",3069.91079598994
"Order_No_16298",848.305248700902
"Order_No_12045",1479.33930339348
"Order_No_10398",1450.34443758747
"Order_No_2328",1899.81114568957
"Order_No_6993",1781.8802406989
"Order_No_15337",1421.21655254104
"Order_No_6747",2647.39804916564
"Order_No_12790",1053.04422703693
"Order_No_8730",2362.21886648281
"Order_No_12530",2002.1007460062
"Order_No_8653",1557.7926844134
"Order_No_3396",1165.09481392323
"Order_No_7040",1209.69334070793
"Order_No_953",1638.44263392453
"Order_No_11623",1496.49893970428
"Order_No_10853",970.449300157506
"Order_No_27102",837.824374015188
"Order_No_22047",2157.74394980479
"Order_No_22817",1028.33802728949
"Order_No_20232",2635.58945427107
"Order_No_27807",1355.62035474857
"Order_No_11621",1010.5520317597
"Order_No_8433",1507.06276034359
"Order_No_19295",1244.56611355068
"Order_No_6155",1410.36110246668
"Order_No_13104",1039.30335052387
"Order_No_11507",1271.90154988022
"Order_No_17505",1263.77810577994
"Order_No_21718",1846.52575195875
"Order_No_17404",1574.04064973681
"Order_No_14949",1298.66388619155
"Order_No_14889",826.598953198124
"Order_No_18719",1328.52195482188
"Order_No_9632",1437.13309713281
"Order_No_7382",1014.85605614652
"Order_No_28064",1320.35826645612
"Order_No_7216",1219.71334513106
"Order_No_11865",1616.3132210345
"Order_No_3793",1357.95866296331
"Order_No_1198",1331.6385284803
"Order_No_11224",1150.24926155294
"Order_No_24716",1382.50354218982
"Order_No_1606",2104.89923576069
"Order_No_3046",1959.94743645216
"Order_No_5554",1424.16980941117
"Order_No_453",2260.74050258414
"Order_No_4709",715.794201595867
"Order_No_5759",1851.78455501593
"Order_No_15008",1338.03762255317
"Order_No_26009",986.806615451374
"Order_No_1535",1495.9602282956
"Order_No_15914",2663.80198393342
"Order_No_8259",1440.46901869609
"Order_No_10045",1502.22256011469
"Order_No_10265",1612.92528531609
"Order_No_18209",1340.03452788089
"Order_No_6088",1378.44224676714
"Order_No_15249",1937.63730262792
"Order_No_23361",2173.22724336378
"Order_No_11820",1521.60929314356
"Order_No_16517",1560.50124184656
"Order_No_13046",1200.1486960744
"Order_No_24403",2814.32488317994
"Order_No_2211",913.79907518924
"Order_No_2324",1066.32355418453
"Order_No_2359",2387.43270396037
"Order_No_18850",1304.31013308685
"Order_No_24932",1443.14940833822
"Order_No_26190",1206.17967153009
"Order_No_18205",1371.24288960016
"Order_No_7540",1213.45072966341
"Order_No_8578",1435.33491789652
"Order_No_24917",1283.62204607761
"Order_No_636",1855.99027306888
"Order_No_15750",2288.94677848448
"Order_No_12978",2617.60220928574
"Order_No_5831",1200.57833373782
"Order_No_18355",1838.17953033864
"Order_No_1016",1348.45076586128
"Order_No_13268",1082.57523719885
"Order_No_13003",2015.69129330116
"Order_No_1697",1398.73381676578
"Order_No_14448",1261.67728753058
"Order_No_13108",1930.16895549119
"Order_No_6802",2785.72990809496
"Order_No_14454",1818.08413648349
"Order_No_23903",2674.8796786477
"Order_No_4106",1402.86613005895
"Order_No_14689",1191.61744221378
"Order_No_11355",1288.22651582986
"Order_No_16455",1506.37487390656
"Order_No_15972",1231.90559680188
"Order_No_1121",1426.66351943748
"Order_No_23767",1154.35885623097
"Order_No_12454",1939.71768970451
"Order_No_2183",2224.42861679851
"Order_No_10395",1771.66433595051
"Order_No_23792",1305.57394520175
"Order_No_1122",1348.53017575736
"Order_No_2353",1756.21497978028
"Order_No_21219",1385.66035618324
"Order_No_6700",2706.76068648014
"Order_No_26034",2029.65333305267
"Order_No_13386",2034.39260195142
"Order_No_3755",555.989388996498
"Order_No_17307",2939.84944545745
"Order_No_23049",2662.21106196831
"Order_No_26899",1957.50868275262
"Order_No_25833",1852.51586242467
"Order_No_3828",966.73150245415
"Order_No_13454",1325.31659106428
"Order_No_23590",2126.86268636616
"Order_No_20451",1551.12367724908
"Order_No_2757",964.800880586052
"Order_No_13692",1727.22841387263
"Order_No_24450",2092.92283797087
"Order_No_5596",1803.71209686344
"Order_No_23973",914.103729749356
"Order_No_18147",938.186642818629
"Order_No_16903",1487.05194130072
"Order_No_18036",1861.009921642
"Order_No_19219",1473.22597538614
"Order_No_10413",1152.33066274737
"Order_No_13515",1527.28387922213
"Order_No_4864",1805.64747418813
"Order_No_22422",970.469051289697
"Order_No_23183",1600.40144854911
"Order_No_8015",2404.85056962324
"Order_No_22657",1573.30833273963
"Order_No_18025",1621.55736433828
"Order_No_23184",1011.57865829937
"Order_No_21169",2550.83718582458
"Order_No_19984",1707.66075362007
"Order_No_98",1155.5259565243
"Order_No_10418",2956.16346921977
"Order_No_27376",1490.85745713036
"Order_No_23582",1195.6377633501
"Order_No_11804",1872.97904011337
"Order_No_13210",999.764056712519
"Order_No_20615",2053.00932307331
"Order_No_13936",963.766751350875
"Order_No_22658",1507.52305759211
"Order_No_4269",1700.36240438792
"Order_No_11791",3443.29090958393
"Order_No_19481",1094.0427241402
"Order_No_6434",2932.46425165846
"Order_No_13512",1588.44790808024
"Order_No_26682",1118.07533647448
"Order_No_19732",1808.08727252754
"Order_No_19686",3300.51327034413
"Order_No_20272",1077.36134920165
"Order_No_21065",898.317792102015
"Order_No_11638",1639.65222964245
"Order_No_26140",1069.0762788149
"Order_No_2569",2394.87740581908
"Order_No_8633",1132.42636918081
"Order_No_13149",1767.87971469146
"Order_No_26185",3945.63963663987
"Order_No_14108",1850.75592027524
"Order_No_7904",1072.58514742758
"Order_No_16467",1288.10498777469
"Order_No_19970",1384.4703892605
"Order_No_18547",601.904254098728
"Order_No_16216",726.306319476447
"Order_No_15145",1164.72236880742
"Order_No_7141",1649.69787617292
"Order_No_21815",1437.32859698115
"Order_No_11281",1407.75547994519
"Order_No_1043",2727.18069738245
"Order_No_4721",1587.03211348815
"Order_No_22180",1049.65822212152
"Order_No_27518",1778.68721760612
"Order_No_4123",1112.87816978332
"Order_No_7519",2443.43986291589
"Order_No_25652",1780.22407904022
"Order_No_17024",1074.02342422607
"Order_No_11118",912.837510476308
"Order_No_1128",2087.01507646786
"Order_No_10075",1117.81875273405
"Order_No_8024",2125.16616762648
"Order_No_8934",1324.78229404613
"Order_No_21279",1335.0170930233
"Order_No_20438",1444.55839820316
"Order_No_27037",1384.12000438257
"Order_No_18603",1347.9410533628
"Order_No_21177",1504.13213711039
"Order_No_7457",625.808729836942
"Order_No_14620",722.920758108078
"Order_No_14469",1132.15108592302
"Order_No_11080",2673.96561637997
"Order_No_14153",1945.8637319721
"Order_No_5732",1067.21253385917
"Order_No_23949",1410.23522878805
"Order_No_15927",1465.64698055189
"Order_No_21318",717.776002321558
"Order_No_27338",1460.71598993418
"Order_No_4386",1170.39031010638
"Order_No_9114",2172.41237929556
"Order_No_16998",904.624175425832
"Order_No_7895",1129.29322440762
"Order_No_8945",2620.16036758733
"Order_No_21154",1292.43137317835
"Order_No_3516",1694.14455595792
"Order_No_2669",1112.56642406577
"Order_No_11951",1222.65499047294
"Order_No_23684",1142.29582405761
"Order_No_15181",1084.62977165071
"Order_No_1188",1245.41789992032
"Order_No_21284",2454.75493124562
"Order_No_16630",1277.73119911191
"Order_No_1785",1553.85513214913
"Order_No_21789",1471.27433633701
"Order_No_21479",2012.68575889377
"Order_No_23160",1581.73561787314
"Order_No_21519",1055.57924185116
"Order_No_972",1310.568398993
"Order_No_12761",1161.35435126599
"Order_No_20182",1586.36443411775
"Order_No_8716",2107.56810323038
"Order_No_10615",2214.76335838146
"Order_No_143",939.46551681991
"Order_No_21215",1702.35547087848
"Order_No_24519",1105.1610265046
"Order_No_14722",1699.46257465571
"Order_No_7496",1124.24984792679
"Order_No_6222",1481.18365794369
"Order_No_25548",1154.04457837238
"Order_No_18769",2163.02955660473
"Order_No_23988",1497.12805008066
"Order_No_2793",1406.23711489074
"Order_No_14082",905.039739016484
"Order_No_14628",1453.07682151984
"Order_No_9768",1644.95726547975
"Order_No_23815",1928.10684995442
"Order_No_18823",892.115010193566
"Order_No_13817",862.363465592045
"Order_No_15557",1320.4823279426
"Order_No_13779",2612.7107890746
"Order_No_21922",1930.66233653873
"Order_No_9449",1873.77168316575
"Order_No_6645",1508.31932611682
"Order_No_24718",1984.86531931886
"Order_No_6007",1616.79394238299
"Order_No_15231",2360.7709056304
"Order_No_19658",774.956588850239
"Order_No_16681",1110.21770346495
"Order_No_20181",1228.5075684811
"Order_No_4134",2073.1137284506
"Order_No_18248",1670.49889872039
"Order_No_24681",1301.10559331751
"Order_No_27897",1519.0066325255
"Order_No_13521",1395.8154122663
"Order_No_411",2443.08349516268
"Order_No_4116",1546.35581398224
"Order_No_16861",1313.60089929395
"Order_No_866",2052.17733549961
"Order_No_20516",1665.50143169327
"Order_No_26962",1741.05070557291
"Order_No_19873",1133.42472837247
"Order_No_23515",909.567347265751
"Order_No_19574",2341.59323016956
"Order_No_16559",1394.48851138909
"Order_No_11723",1096.98132655576
"Order_No_20243",1155.64059876359
"Order_No_17881",2320.1994166582
"Order_No_19328",2176.47169997722
"Order_No_3604",2254.80442574799
"Order_No_73",881.408976486737
"Order_No_14377",900.280988734046
"Order_No_11238",2132.4116951855
"Order_No_432",3656.4612919672
"Order_No_8550",2258.31848067975
"Order_No_15072",2650.92813771171
"Order_No_27504",1141.69051610577
"Order_No_5539",1109.53638793932
"Order_No_9953",2557.16010073996
"Order_No_2271",1236.8943465929
"Order_No_16344",1877.51448988129
"Order_No_23993",1153.81651682467
"Order_No_26359",2801.48177125941
"Order_No_5431",1024.15831440072
"Order_No_6650",2286.67030567262
"Order_No_12307",1311.3280755723
"Order_No_25031",1569.06147503307
"Order_No_14987",1105.18974110138
"Order_No_20039",1199.13310477074
"Order_No_7250",902.536004599641
"Order_No_26312",925.526384712954
"Order_No_24763",1454.06081907998
"Order_No_7975",1245.11099169228
"Order_No_4704",1340.3548228606
"Order_No_22783",996.274860765715
"Order_No_18743",2166.18136086095
"Order_No_26987",2233.52427625611
"Order_No_1527",880.754932474704
"Order_No_20617",1046.46178022948
"Order_No_9539",912.393799495211
"Order_No_26927",1052.19729935357
"Order_No_22276",3509.3596849547
"Order_No_11962",2460.203128011
"Order_No_4499",1114.47239638764
"Order_No_19542",1392.23439175017
"Order_No_9386",1094.60403729441
"Order_No_22969",1169.31076083138
"Order_No_19985",1398.97705634449
"Order_No_21856",1636.22617993576
"Order_No_3752",1654.7299621513
"Order_No_13832",954.050481396611
"Order_No_9069",2508.55075706457
"Order_No_23071",1287.93025117767
"Order_No_1786",2565.23721607553
"Order_No_8058",2575.55202794823
"Order_No_21608",2163.93370266635
"Order_No_27429",1579.57957880667
"Order_No_14977",1208.07950059299
"Order_No_19852",1521.45356915709
"Order_No_3479",2309.720785243
"Order_No_4495",2146.55623131293
"Order_No_2058",871.921404422805
"Order_No_2194",852.565611305024
"Order_No_7325",1754.26714765196
"Order_No_17713",1429.20068597412
"Order_No_12668",1313.9626608692
"Order_No_21319",1496.99478533834
"Order_No_469",937.195993239472
"Order_No_20045",2326.24655436133
"Order_No_27728",1194.77783005291
"Order_No_22466",1086.20547026023
"Order_No_16501",791.396715131364
"Order_No_13598",1282.98337613897
"Order_No_13811",1306.12534735327
"Order_No_21777",1688.52716108439
"Order_No_6043",1173.8109818444
"Order_No_26830",3270.70670122597
"Order_No_6762",1993.02602235214
"Order_No_15305",2850.34447745093
"Order_No_4408",1410.10365978695
"Order_No_26137",1175.91296757744
"Order_No_23528",1235.10259404537
"Order_No_3847",1208.20012684329
"Order_No_548",1194.17246362344
"Order_No_3971",1184.1377500351
"Order_No_22542",1313.22624027645
"Order_No_25995",2070.4251589889
"Order_No_1253",1261.90827147321
"Order_No_8715",1383.31611077639
"Order_No_7484",1783.81301900409
"Order_No_424",1270.48852088719
"Order_No_20976",1167.62843812743
"Order_No_25201",3016.05227504315
"Order_No_7929",2054.04127795423
"Order_No_21643",1880.7390221437
"Order_No_23435",2040.1548033855
"Order_No_4520",1650.37394257353
"Order_No_1598",1841.06049559195
"Order_No_27941",1386.26367521625
"Order_No_19603",1348.39371173248
"Order_No_27219",1719.42550882783
"Order_No_355",790.087250285766
"Order_No_10493",2753.03088071594
"Order_No_17691",1596.84155116372
"Order_No_10058",2260.52617121241
"Order_No_17437",2077.56002710098
"Order_No_25176",2637.85295149994
"Order_No_20320",1342.31010106035
"Order_No_881",1986.72094982764
"Order_No_21454",1257.48487641792
"Order_No_14836",1147.66143841552
"Order_No_17617",1643.32157304638
"Order_No_1801",1866.30679452825
"Order_No_26074",893.023020344552
"Order_No_22531",1304.2567166225
"Order_No_16642",1462.01158464153
"Order_No_16425",2558.99877942987
"Order_No_7435",1698.15534596755
"Order_No_20694",1439.84902815998
"Order_No_23221",1498.88597233469
"Order_No_9787",1501.61871793939
"Order_No_22737",1106.77021370448
"Order_No_963",1978.88275502817
"Order_No_12765",820.239031518133
"Order_No_1908",1356.37106594367
"Order_No_22070",1746.47958616717
"Order_No_8952",2024.55041339672
"Order_No_1286",1037.14105529277
"Order_No_27178",1992.71092133101
"Order_No_3400",2041.51212523989
"Order_No_10938",2407.7697543571
"Order_No_1551",844.980477230611
"Order_No_11974",2048.12363820459
"Order_No_14828",1298.29307680603
"Order_No_11624",2051.82229437629
"Order_No_2416",1093.47881904163
"Order_No_21593",3025.20286427834
"Order_No_9187",1971.76560325468
"Order_No_25212",1165.00531467022
"Order_No_15486",1145.36259002723
"Order_No_19160",899.447966408801
"Order_No_17349",1706.50635436915
"Order_No_25973",1268.3948956562
"Order_No_23523",1828.0178891831
"Order_No_2878",1032.36127003992
"Order_No_3922",2103.16198341914
"Order_No_892",842.220059712891
"Order_No_15263",1384.75938511196
"Order_No_24652",663.117316439772
"Order_No_13128",1501.69401043395
"Order_No_15120",1460.54668976358
"Order_No_6692",1195.48831201435
"Order_No_28107",1995.51661006796
"Order_No_27257",1595.42018477325
"Order_No_25286",1380.78603182538
"Order_No_7910",1452.22336640253
"Order_No_2927",1454.09990276466
"Order_No_3917",2456.70971964845
"Order_No_24039",1698.53070372748
"Order_No_22705",1186.67639358938
"Order_No_18268",1891.35504156953
"Order_No_14678",2754.95943925532
"Order_No_25422",1794.95746265565
"Order_No_11691",1420.74596418279
"Order_No_3035",1437.05748812996
"Order_No_26176",1213.50772747099
"Order_No_27183",627.17296222712
"Order_No_25478",2131.03165836725
"Order_No_5838",1729.7647724994
"Order_No_15961",1434.80858903268
"Order_No_17773",1282.21361073877
"Order_No_15683",1354.56154929086
"Order_No_17716",2281.63479786387
"Order_No_3614",1493.80146018539
"Order_No_4425",1671.91975879608
"Order_No_23380",1945.45744673345
"Order_No_15718",1341.98995855421
"Order_No_16049",790.773542469938
"Order_No_19917",1749.81870289324
"Order_No_4233",1292.55084371028
"Order_No_24142",1384.70701051808
"Order_No_13",767.183699987671
"Order_No_25192",1656.32167478306
"Order_No_5765",735.035353790674
"Order_No_14568",1017.50913537145
"Order_No_10915",1550.44232315611
"Order_No_21799",1313.85417590371
"Order_No_7077",1037.49695100902
"Order_No_12330",1510.88797803293
"Order_No_10157",1898.91896593865
"Order_No_2121",1741.39204058815
"Order_No_5502",997.58462784897
"Order_No_22550",708.446747802853
"Order_No_26944",1161.26446125533
"Order_No_21839",839.619306871061
"Order_No_4056",2231.48971923815
"Order_No_25685",865.17298412151
"Order_No_7190",1368.86888929657
"Order_No_19836",2118.81646927947
"Order_No_17254",2288.11291782172
"Order_No_19257",809.132432252408
"Order_No_2791",1771.26816517208
"Order_No_7301",989.791815901057
"Order_No_9870",1267.95504737167
"Order_No_27786",1271.41461758093
"Order_No_18600",1030.30288178861
"Order_No_15823",1270.69231633815
"Order_No_23080",1358.66343358136
"Order_No_13238",1418.99070889548
"Order_No_17591",680.617182273519
"Order_No_8558",1718.25761618709
"Order_No_1421",1547.42579500982
"Order_No_6113",1776.10101982683
"Order_No_12896",894.439949940933
"Order_No_14324",2588.07706351088
"Order_No_14668",1294.97213384008
"Order_No_6943",818.488229268526
"Order_No_4646",2098.70859319518
"Order_No_12341",1312.43551976459
"Order_No_8278",1054.22909150875
"Order_No_14907",1218.95152754382
"Order_No_16573",1232.0771926255
"Order_No_27082",1389.1499465879
"Order_No_23473",1355.52384192401
"Order_No_10519",2096.89899666546
"Order_No_16785",2576.0795077215
"Order_No_5204",1630.45591215942
"Order_No_4651",1339.88485264606
"Order_No_25977",1078.58716348385
"Order_No_22483",712.319877201645
"Order_No_1393",2104.93727925413
"Order_No_21884",1621.13451556515
"Order_No_19617",1278.56460279315
"Order_No_8580",1064.91011793116
"Order_No_18606",1325.92632567771
"Order_No_7401",2382.75610758618
"Order_No_3642",2632.67994643766
"Order_No_23827",1638.35041650271
"Order_No_7573",2256.65516941986
"Order_No_17394",1463.83601185182
"Order_No_22379",1490.63639083331
"Order_No_18516",1989.39221688471
"Order_No_4157",808.342342213095
"Order_No_22608",1118.30527568183
"Order_No_18319",1229.52747145042
"Order_No_676",1093.27501033948
"Order_No_5942",1287.43450273829
"Order_No_21732",2061.05871597803
"Order_No_5569",1496.60280000418
"Order_No_22130",2110.17599489802
"Order_No_16097",2119.51562449856
"Order_No_2399",2325.72514507425
"Order_No_1137",1430.72463036306
"Order_No_25516",2053.99172097343
"Order_No_23322",1529.36468148393
"Order_No_6470",1468.34364153789
"Order_No_26996",1529.2125134661
"Order_No_11672",1356.53811480385
"Order_No_27806",1658.52619432882
"Order_No_23838",1239.48466140812
"Order_No_23200",1669.72310559523
"Order_No_4885",1454.320132213
"Order_No_22036",984.43941401609
"Order_No_10624",1728.91471808655
"Order_No_3777",969.91078530932
"Order_No_7368",1122.79360066136
"Order_No_10152",862.645619489123
"Order_No_14596",1437.73023515898
"Order_No_6131",1539.32664779798
"Order_No_2931",1978.54996253236
"Order_No_21438",1765.83283862413
"Order_No_5875",1364.06344345414
"Order_No_3859",1531.915948338
"Order_No_7915",1176.82542778577
"Order_No_15665",1357.82351060573
"Order_No_14605",846.43693367938
"Order_No_1590",1153.07842406052
"Order_No_25039",975.184810603899
"Order_No_25313",1080.15326395698
"Order_No_5177",1735.464318727
"Order_No_21858",2392.08540442206
"Order_No_11001",1871.17284857889
"Order_No_15381",1062.71675624385
"Order_No_26705",1208.98967237335
"Order_No_9093",1193.77537928514
"Order_No_24299",1625.38105559671
"Order_No_27790",2146.22280259621
"Order_No_21520",2112.9507956303
"Order_No_9594",1174.76199722484
"Order_No_10420",1153.89704581233
"Order_No_17278",1046.37637241507
"Order_No_8570",1390.38123659946
"Order_No_7855",2028.04837609792
"Order_No_25704",1164.21035413677
"Order_No_12107",1177.53334408216
"Order_No_21943",884.492180654714
"Order_No_28178",1343.9641202603
"Order_No_16168",1368.91747959151
"Order_No_4782",603.999859558437
"Order_No_8992",2313.83609626147
"Order_No_15974",1231.6043458235
"Order_No_1431",1494.05497513145
"Order_No_23346",1465.87549474176
"Order_No_24626",1996.24456770306
"Order_No_16544",2748.96707331548
"Order_No_13652",1221.67807003559
"Order_No_27476",1962.84335436013
"Order_No_27497",2151.85843257897
"Order_No_5748",1196.4271442141
"Order_No_28189",1310.63578721448
"Order_No_4892",1355.73452430178
"Order_No_22557",1831.48843572618
"Order_No_2417",1254.07263577241
"Order_No_17251",1421.22958303884
"Order_No_24444",2789.27410602659
"Order_No_1974",2936.00398480077
"Order_No_6299",1862.58082150962
"Order_No_26054",791.85201983958
"Order_No_17874",927.732325835884
"Order_No_18795",3348.50923456656
"Order_No_6947",957.137139911368
"Order_No_27221",1203.36965150167
"Order_No_7244",669.960929614596
"Order_No_19817",801.508638590802
"Order_No_18542",1453.99699150601
"Order_No_9911",1306.45090839435
"Order_No_4445",1938.77410456436
"Order_No_226",1811.08750260681
"Order_No_11535",1097.0900778878
"Order_No_11284",730.051525028483
"Order_No_13458",2016.04426258282
"Order_No_14442",2049.54979071962
"Order_No_20685",1772.74590292915
"Order_No_16404",1379.22079928884
"Order_No_25650",2920.14796315292
"Order_No_818",1116.57334610565
"Order_No_14594",961.608404145634
"Order_No_15440",1575.89936335156
"Order_No_16673",1479.79201283218
"Order_No_6512",1264.97634034776
"Order_No_23247",1180.21358378094
"Order_No_15959",1857.79315431092
"Order_No_16383",1386.90080647762
"Order_No_17403",1033.06693147991
"Order_No_19561",1264.43338731185
"Order_No_27832",1303.89417388797
"Order_No_24733",1017.80825224968
"Order_No_15429",2462.90217743289
"Order_No_12894",1113.72884220633
"Order_No_27727",2117.42549551702
"Order_No_11568",1136.64606809154
"Order_No_13195",1575.80184039861
"Order_No_16359",1697.90755403228
"Order_No_806",1480.59463796841
"Order_No_12687",866.787164497557
"Order_No_1757",1360.01032014264
"Order_No_25510",957.110814446189
"Order_No_17033",1160.16121140853
"Order_No_23294",1512.88679345796
"Order_No_728",2711.95320776503
"Order_No_21158",1386.25432958002
"Order_No_16636",1248.21386562
"Order_No_27604",1054.93183126629
"Order_No_14887",497.629164103031
"Order_No_5644",1644.96125883604
"Order_No_18915",1515.88368023569
"Order_No_22974",1061.48792421451
"Order_No_8291",1210.12847781541
"Order_No_10363",2890.11936952524
"Order_No_6331",778.429825126631
"Order_No_15921",1457.72300151191
"Order_No_1264",1789.26453697757
"Order_No_22283",1248.77955452804
"Order_No_10902",1648.01237642567
"Order_No_12960",1845.75314238072
"Order_No_20260",775.557233010408
"Order_No_5929",874.627557931688
"Order_No_20283",1358.14715261873
"Order_No_7572",1023.30576270598
"Order_No_8350",1266.29921221059
"Order_No_8854",1299.68075639184
"Order_No_11575",1080.50398511383
"Order_No_7819",1421.19948056992
"Order_No_9793",1386.01778519362
"Order_No_6759",1319.22001428455
"Order_No_12820",1773.03309923902
"Order_No_16139",1785.31849861039
"Order_No_6666",1445.0096018631
"Order_No_11373",578.197429003789
"Order_No_21541",2101.9591644787
"Order_No_9977",1433.64517865316
"Order_No_19299",1583.00880745899
"Order_No_22457",2075.29612657958
"Order_No_7676",1189.23900940621
"Order_No_13432",936.581907469521
"Order_No_27961",973.500684299328
"Order_No_2279",1129.70201758056
"Order_No_23202",1192.20276648294
"Order_No_5233",2900.37686974606
"Order_No_3015",1241.10635550474
"Order_No_11466",1166.77153522628
"Order_No_22786",1668.85912988785
"Order_No_18595",1165.31331043468
"Order_No_6275",2356.67872970386
"Order_No_17395",2324.07275622507
"Order_No_8729",1657.94169554932
"Order_No_17087",1380.4537734265
"Order_No_21625",1285.26137267641
"Order_No_8561",2043.32979577781
"Order_No_26986",1002.53355937846
"Order_No_14184",1108.97063446116
"Order_No_23524",2383.58234531563
"Order_No_8304",2040.70428684001
"Order_No_3988",1306.95923721311
"Order_No_8931",1062.55409753686
"Order_No_7279",1528.4517848571
"Order_No_24315",1160.77047836035
"Order_No_3173",1009.46972331587
"Order_No_18250",1674.05669365024
"Order_No_27715",1040.33997734107
"Order_No_308",1051.6824625128
"Order_No_7394",2180.98118186443
"Order_No_3640",2012.23352620862
"Order_No_6223",1080.20314622784
"Order_No_25643",1833.80037170499
"Order_No_323",1499.74664567202
"Order_No_3831",1524.88048058559
"Order_No_13187",1026.83462367408
"Order_No_2440",1214.73304110627
"Order_No_20842",1076.47199290597
"Order_No_7795",1527.77918515179
"Order_No_20400",1674.82615301696
"Order_No_16509",1054.47041004382
"Order_No_3733",967.469080004396
"Order_No_27551",3422.03542137763
"Order_No_23875",1514.23436664353
"Order_No_6999",1237.4535940171
"Order_No_25380",1614.77750031628
"Order_No_13119",784.081643016438
"Order_No_18601",1485.58792375931
"Order_No_4471",1367.8467682183
"Order_No_10616",1436.55823756634
"Order_No_28265",1898.3024709068
"Order_No_4630",955.774081716619
"Order_No_2726",1451.85056056161
"Order_No_24453",1349.94291485412
"Order_No_4537",1860.40626680971
"Order_No_22124",1768.84248592155
"Order_No_23082",1647.13316988575
"Order_No_14685",1755.07578293842
"Order_No_4612",1401.6185242519
"Order_No_3764",1333.84278630685
"Order_No_20796",1545.82012134606
"Order_No_27831",1835.10013302959
"Order_No_4082",773.511142627283
"Order_No_15302",781.156829101848
"Order_No_28164",1874.41625258992
"Order_No_17025",2112.22659952859
"Order_No_2317",2620.63550495019
"Order_No_10038",2785.96889661702
"Order_No_26725",1463.63994536103
"Order_No_9675",603.011408301295
"Order_No_12518",1307.26216493348
"Order_No_8734",2476.68187200769
"Order_No_21276",1043.30881713081
"Order_No_16248",2020.05222003257
"Order_No_8939",1847.66018359446
"Order_No_10745",1945.44111787695
"Order_No_8529",928.823776987177
"Order_No_17674",1109.19895403877
"Order_No_20406",1179.5258899764
"Order_No_23036",1694.15103964204
"Order_No_26558",2105.63761364305
"Order_No_13244",1491.15446869758
"Order_No_7048",1063.31651576034
"Order_No_26846",2195.78992709568
"Order_No_19140",1006.10443942869
"Order_No_15996",1225.26964928082
"Order_No_3170",1123.50544673083
"Order_No_17136",780.883472759777
"Order_No_27316",2202.91678955776
"Order_No_12398",1054.00329080501
"Order_No_17987",1338.53971285214
"Order_No_18280",1427.95007158236
"Order_No_16370",984.388528917124
"Order_No_20473",1014.27273695923
"Order_No_27337",3483.40536691502
"Order_No_12944",945.494790393092
"Order_No_11511",1689.21636310692
"Order_No_17475",1794.55000106077
"Order_No_15",1360.31373243085
"Order_No_23494",928.990253676384
"Order_No_14182",2467.06660711378
"Order_No_3748",1973.35076634845
